userid,number_of_courses_x,average_marks,average_login,weekend_login,weekday_login,midnight_login,early_morning_login,late_morning_login,afternoon_login,evening_login,night_login,no_of_viewed_courses,no_of_attendance_taken,no_of_all_files_downloaded,no_of_assignments,no_of_forum_created,number_of_quizzes,no_of_quizzes_completed,no_of_quizzes_attempt,number_of_courses_y,total_marks,num_days_active,total_events,num_unique_courses_accessed,num_forum_posts,num_resource_views
4885,7.0,81.28571428571429,12.285714285714286,1.2857142857142858,11.0,3.857142857142857,1.5714285714285714,2.142857142857143,4.285714285714286,0.0,0.4285714285714285,104.0,0.0,0.0,0.4285714285714285,0.0,2.7142857142857144,0.7142857142857143,39.85714285714285,7.0,569.0,70.0,1066.0,7.0,3.0,244.0
4886,7.0,77.89285714285714,31.571428571428573,4.428571428571429,27.142857142857142,9.285714285714286,7.714285714285714,3.7142857142857135,6.428571428571429,2.7142857142857144,1.7142857142857142,155.85714285714286,0.0,0.0,0.2857142857142857,0.0,6.142857142857143,0.7142857142857143,33.57142857142857,7.0,545.25,82.0,1756.0,8.0,0.0,414.0
4887,7.0,77.03571428571429,25.428571428571427,3.571428571428572,21.857142857142858,7.571428571428571,5.142857142857143,3.571428571428572,8.714285714285714,0.0,0.4285714285714285,94.14285714285714,0.0,0.0,2.4285714285714284,0.0,4.428571428571429,0.7142857142857143,37.85714285714285,7.0,539.25,80.0,1433.0,6.0,0.0,403.0
4888,7.0,78.71428571428571,33.57142857142857,4.571428571428571,29.0,12.428571428571429,6.857142857142857,6.0,6.857142857142857,0.2857142857142857,1.1428571428571428,139.14285714285714,0.0,0.0,0.2857142857142857,0.0,3.4285714285714284,0.7142857142857143,36.85714285714285,7.0,551.0,75.0,1379.0,9.0,2.0,351.0
4889,7.0,75.12,26.857142857142858,4.428571428571429,22.428571428571427,7.571428571428571,7.571428571428571,1.8571428571428568,7.857142857142857,1.1428571428571428,0.8571428571428571,93.57142857142856,0.0,0.0,0.4285714285714285,0.0,3.857142857142857,0.4285714285714285,30.714285714285715,7.0,525.84,68.0,1302.0,7.0,0.0,525.0
4890,7.0,78.34285714285714,36.142857142857146,6.714285714285714,29.428571428571427,10.285714285714286,7.857142857142857,4.285714285714286,10.285714285714286,3.2857142857142856,0.1428571428571428,165.85714285714286,0.0,0.0,0.5714285714285714,0.0,7.714285714285714,0.7142857142857143,41.142857142857146,7.0,548.4,93.0,1963.0,7.0,0.0,428.0
4891,7.0,70.85,23.428571428571427,4.857142857142857,18.571428571428573,8.142857142857142,3.857142857142857,4.142857142857143,6.571428571428571,0.5714285714285714,0.1428571428571428,193.8571428571429,0.0,0.0,1.4285714285714286,0.0,26.857142857142858,0.7142857142857143,41.42857142857143,7.0,495.94999999999993,72.0,2304.0,8.0,3.0,397.0
4892,7.0,74.45714285714287,28.571428571428573,4.857142857142857,23.714285714285715,8.857142857142858,8.428571428571429,2.0,8.857142857142858,0.4285714285714285,0.0,147.57142857142858,0.0,0.0,1.0,0.0,6.0,0.4285714285714285,23.571428571428573,7.0,521.2,87.0,1572.0,7.0,2.0,324.0
4893,7.0,61.385714285714286,36.285714285714285,7.571428571428571,28.714285714285715,11.0,7.142857142857143,2.2857142857142856,11.857142857142858,2.571428571428572,1.4285714285714286,140.42857142857142,0.0,0.0,0.0,0.0,3.142857142857143,0.4285714285714285,34.57142857142857,7.0,429.7,88.0,1776.0,7.0,0.0,714.0
4894,7.0,76.89999999999999,26.0,2.7142857142857144,23.285714285714285,11.428571428571429,5.571428571428571,2.0,5.714285714285714,0.2857142857142857,1.0,119.0,0.0,0.0,0.4285714285714285,0.0,2.142857142857143,0.4285714285714285,24.428571428571427,7.0,538.3,88.0,1194.0,8.0,2.0,274.0
4895,7.0,76.68571428571428,24.857142857142858,4.714285714285714,20.142857142857142,8.428571428571429,4.0,3.7142857142857135,6.571428571428571,1.8571428571428568,0.2857142857142857,68.28571428571429,0.0,0.0,0.7142857142857143,0.0,8.714285714285714,0.7142857142857143,46.85714285714285,7.0,536.8,77.0,1161.0,8.0,5.0,199.0
4896,7.0,66.44428571428571,20.428571428571427,2.571428571428572,17.857142857142858,4.857142857142857,5.428571428571429,1.5714285714285714,6.428571428571429,1.5714285714285714,0.5714285714285714,92.85714285714286,0.0,0.0,0.7142857142857143,0.0,2.7142857142857144,0.5714285714285714,32.142857142857146,7.0,465.11,71.0,1279.0,9.0,3.0,386.0
4897,7.0,83.89285714285714,42.57142857142857,11.285714285714286,31.285714285714285,12.857142857142858,10.571428571428571,7.285714285714286,10.428571428571429,0.7142857142857143,0.7142857142857143,293.1428571428572,0.0,0.0,0.4285714285714285,0.0,11.714285714285714,0.7142857142857143,50.71428571428572,7.0,587.25,108.0,2746.0,8.0,0.0,499.0
4898,7.0,73.9342857142857,35.0,6.285714285714286,28.714285714285715,8.142857142857142,10.142857142857142,5.0,10.714285714285714,0.8571428571428571,0.1428571428571428,195.8571428571429,0.0,0.0,0.8571428571428571,0.0,2.4285714285714284,0.7142857142857143,41.0,7.0,517.54,93.0,1881.0,7.0,2.0,364.0
4899,7.0,64.62857142857142,11.857142857142858,1.7142857142857142,10.142857142857142,2.142857142857143,2.2857142857142856,1.4285714285714286,3.2857142857142856,2.2857142857142856,0.4285714285714285,75.57142857142857,0.0,0.0,0.0,0.0,2.2857142857142856,0.4285714285714285,31.142857142857142,7.0,452.4,53.0,875.0,6.0,0.0,240.0
4900,7.0,66.62857142857142,17.857142857142858,3.0,14.857142857142858,5.714285714285714,4.285714285714286,1.7142857142857142,4.142857142857143,1.4285714285714286,0.5714285714285714,184.57142857142856,0.0,0.0,0.5714285714285714,0.0,2.4285714285714284,0.7142857142857143,24.0,7.0,466.4,91.0,1495.0,8.0,0.0,668.0
4901,7.0,74.23571428571428,19.714285714285715,0.7142857142857143,19.0,5.428571428571429,4.0,2.857142857142857,6.714285714285714,0.4285714285714285,0.2857142857142857,74.14285714285714,0.0,0.0,0.8571428571428571,0.0,3.7142857142857135,0.7142857142857143,30.714285714285715,7.0,519.65,43.0,901.0,6.0,0.0,157.0
4902,7.0,70.61428571428571,24.142857142857142,5.857142857142857,18.285714285714285,7.0,5.428571428571429,1.5714285714285714,7.714285714285714,1.0,1.4285714285714286,132.57142857142858,0.0,0.0,0.5714285714285714,0.0,2.4285714285714284,0.4285714285714285,33.285714285714285,7.0,494.3,87.0,1398.0,7.0,0.0,294.0
4903,7.0,78.05285714285715,25.857142857142858,5.857142857142857,20.0,7.857142857142857,7.285714285714286,3.4285714285714284,6.714285714285714,0.0,0.5714285714285714,115.28571428571428,0.0,0.0,0.7142857142857143,0.0,4.0,0.7142857142857143,30.571428571428573,7.0,546.37,83.0,1362.0,8.0,4.0,373.0
4904,7.0,75.87857142857142,34.285714285714285,4.571428571428571,29.714285714285715,12.571428571428571,7.428571428571429,6.142857142857143,7.857142857142857,0.0,0.2857142857142857,125.57142857142856,0.0,0.0,0.1428571428571428,0.0,2.571428571428572,0.4285714285714285,22.428571428571427,7.0,531.15,87.0,1309.0,7.0,0.0,367.0
4905,8.0,76.0375,10.0,0.875,9.125,5.0,1.375,0.625,2.375,0.5,0.125,154.0,0.0,0.0,0.125,0.0,8.25,0.625,13.375,8.0,608.3,84.0,1511.0,8.0,0.0,572.0
4906,7.0,66.54571428571428,14.714285714285714,2.2857142857142856,12.428571428571429,3.2857142857142856,2.857142857142857,2.142857142857143,5.428571428571429,1.0,0.0,252.57142857142856,0.0,0.0,0.7142857142857143,0.0,5.142857142857143,0.7142857142857143,27.714285714285715,7.0,465.82,80.0,2053.0,7.0,0.0,983.0
4907,7.0,72.89428571428572,16.142857142857142,4.285714285714286,11.857142857142858,4.428571428571429,2.571428571428572,2.571428571428572,5.857142857142857,0.2857142857142857,0.4285714285714285,267.85714285714283,0.0,0.0,0.1428571428571428,0.0,8.714285714285714,0.7142857142857143,65.85714285714286,7.0,510.26,107.0,2361.0,7.0,0.0,428.0
4908,7.0,57.35714285714285,19.0,2.571428571428572,16.428571428571427,5.142857142857143,5.142857142857143,1.5714285714285714,6.142857142857143,0.2857142857142857,0.7142857142857143,62.42857142857143,0.0,0.0,0.7142857142857143,0.0,7.428571428571429,0.7142857142857143,19.857142857142858,7.0,401.5,69.0,834.0,8.0,0.0,219.0
4909,7.0,75.65142857142857,35.142857142857146,5.428571428571429,29.714285714285715,12.142857142857142,5.857142857142857,3.7142857142857135,12.857142857142858,0.0,0.5714285714285714,154.71428571428572,0.0,0.0,0.5714285714285714,0.0,6.714285714285714,1.0,35.285714285714285,7.0,529.56,96.0,1832.0,7.0,0.0,438.0
4910,7.0,77.68571428571428,63.85714285714285,13.857142857142858,50.0,14.571428571428571,12.285714285714286,5.714285714285714,21.142857142857142,7.428571428571429,2.7142857142857144,65.42857142857143,0.0,0.0,0.4285714285714285,0.0,1.5714285714285714,0.5714285714285714,28.714285714285715,7.0,543.8,76.0,843.0,7.0,5.0,180.0
4911,8.0,62.6375,25.0,2.375,22.625,10.5,6.875,3.0,2.875,1.0,0.75,71.875,0.0,0.0,0.5,0.0,1.5,0.625,15.5,8.0,501.1,76.0,1018.0,9.0,0.0,398.0
4912,8.0,74.99375,19.875,3.25,16.625,6.125,3.25,3.125,5.875,1.0,0.5,506.125,0.0,0.0,0.75,0.0,11.75,3.875,30.875,8.0,599.95,109.0,3502.0,10.0,0.0,1416.0
4913,7.0,58.83571428571429,32.857142857142854,4.714285714285714,28.142857142857142,14.428571428571429,5.285714285714286,2.4285714285714284,5.571428571428571,1.1428571428571428,4.0,129.85714285714286,0.0,0.0,1.1428571428571428,0.0,5.857142857142857,1.7142857142857142,25.428571428571427,7.0,411.85,81.0,1493.0,7.0,2.0,427.0
4914,7.0,74.86428571428571,13.857142857142858,2.571428571428572,11.285714285714286,2.857142857142857,3.0,2.4285714285714284,5.571428571428571,0.0,0.0,283.85714285714283,0.0,0.2857142857142857,1.0,0.0,6.571428571428571,0.7142857142857143,38.285714285714285,7.0,524.05,94.0,1909.0,7.0,0.0,725.0
4915,7.0,66.39999999999999,20.571428571428573,4.714285714285714,15.857142857142858,5.857142857142857,3.857142857142857,1.7142857142857142,6.714285714285714,2.0,0.4285714285714285,132.28571428571428,0.0,0.0,1.4285714285714286,0.0,10.714285714285714,0.7142857142857143,30.0,7.0,464.8,90.0,1335.0,7.0,3.0,335.0
4916,7.0,68.57142857142857,35.142857142857146,3.4285714285714284,31.714285714285715,15.428571428571429,8.571428571428571,2.142857142857143,7.428571428571429,0.8571428571428571,0.7142857142857143,102.42857142857144,0.0,0.0,0.8571428571428571,0.0,4.142857142857143,2.4285714285714284,20.571428571428573,7.0,480.0,82.0,1267.0,6.0,0.0,321.0
4917,7.0,66.05714285714285,16.857142857142858,4.571428571428571,12.285714285714286,4.0,5.428571428571429,1.1428571428571428,4.571428571428571,1.2857142857142858,0.4285714285714285,109.85714285714286,0.0,0.0,0.2857142857142857,0.0,2.0,0.7142857142857143,33.57142857142857,7.0,462.4,78.0,1145.0,7.0,0.0,337.0
4918,7.0,80.44857142857143,50.142857142857146,10.571428571428571,39.57142857142857,13.0,11.857142857142858,6.428571428571429,17.0,1.0,0.8571428571428571,150.71428571428572,0.0,0.0,0.5714285714285714,0.0,2.7142857142857144,0.5714285714285714,34.857142857142854,7.0,563.14,108.0,2039.0,7.0,2.0,820.0
4919,7.0,70.63857142857144,16.857142857142858,2.0,14.857142857142858,3.142857142857143,5.857142857142857,2.0,5.0,0.5714285714285714,0.2857142857142857,58.285714285714285,0.0,0.1428571428571428,0.4285714285714285,0.0,4.142857142857143,0.7142857142857143,51.85714285714285,7.0,494.47,61.0,979.0,7.0,0.0,213.0
4920,7.0,66.09,12.857142857142858,1.8571428571428568,11.0,5.0,2.2857142857142856,0.8571428571428571,3.571428571428572,0.7142857142857143,0.4285714285714285,107.71428571428572,0.0,0.0,0.8571428571428571,0.0,6.714285714285714,0.7142857142857143,33.857142857142854,7.0,462.63,75.0,1183.0,7.0,0.0,388.0
4921,6.0,66.97833333333334,33.5,4.166666666666667,29.33333333333333,15.166666666666666,5.5,2.333333333333333,7.166666666666667,0.0,3.333333333333333,182.3333333333333,0.0,0.0,0.5,0.0,2.5,0.5,18.0,6.0,401.87,84.0,1418.0,7.0,0.0,343.0
4922,7.0,67.68857142857142,17.0,1.7142857142857142,15.285714285714286,5.857142857142857,3.571428571428572,1.5714285714285714,3.2857142857142856,2.2857142857142856,0.4285714285714285,53.71428571428572,0.0,0.0,0.5714285714285714,0.1428571428571428,2.7142857142857144,0.7142857142857143,35.142857142857146,7.0,473.82,59.0,834.0,7.0,2.0,130.0
4923,7.0,71.07857142857144,38.142857142857146,8.571428571428571,29.571428571428573,10.285714285714286,8.0,2.857142857142857,11.857142857142858,2.7142857142857144,2.4285714285714284,159.14285714285714,0.0,0.0,1.4285714285714286,0.0,3.4285714285714284,0.7142857142857143,26.857142857142858,7.0,497.55,110.0,1627.0,8.0,3.0,381.0
4924,7.0,79.11428571428571,18.285714285714285,2.7142857142857144,15.571428571428571,6.285714285714286,4.285714285714286,1.7142857142857142,5.142857142857143,0.5714285714285714,0.2857142857142857,78.28571428571429,0.0,0.0,1.0,0.0,3.857142857142857,0.7142857142857143,34.0,7.0,553.8,63.0,937.0,7.0,0.0,147.0
4925,7.0,66.68571428571428,14.285714285714286,1.4285714285714286,12.857142857142858,3.2857142857142856,3.142857142857143,1.5714285714285714,4.0,2.142857142857143,0.1428571428571428,100.71428571428572,0.0,0.0,0.4285714285714285,0.0,4.857142857142857,0.7142857142857143,29.428571428571427,7.0,466.8,62.0,1228.0,8.0,0.0,331.0
4926,7.0,80.60714285714286,28.571428571428573,4.428571428571429,24.142857142857142,7.714285714285714,5.0,3.571428571428572,8.428571428571429,2.857142857142857,1.0,141.28571428571428,0.0,0.0,0.5714285714285714,0.0,7.714285714285714,0.7142857142857143,38.71428571428572,7.0,564.25,101.0,1494.0,7.0,2.0,316.0
4927,7.0,78.80714285714286,11.142857142857142,1.0,10.142857142857142,3.2857142857142856,2.0,0.8571428571428571,3.7142857142857135,0.4285714285714285,0.8571428571428571,35.142857142857146,0.0,0.0,0.2857142857142857,0.0,1.8571428571428568,0.7142857142857143,38.42857142857143,7.0,551.6500000000001,47.0,649.0,6.0,2.0,112.0
4928,7.0,62.805714285714295,23.714285714285715,2.7142857142857144,21.0,6.0,4.714285714285714,2.2857142857142856,7.571428571428571,2.0,1.1428571428571428,114.57142857142856,0.0,0.0,0.5714285714285714,0.0,1.8571428571428568,0.4285714285714285,26.857142857142858,7.0,439.64,73.0,1437.0,7.0,0.0,409.0
4929,7.0,74.23142857142857,34.57142857142857,4.285714285714286,30.285714285714285,6.857142857142857,8.285714285714286,3.7142857142857135,9.857142857142858,4.428571428571429,1.4285714285714286,123.14285714285714,0.0,0.1428571428571428,0.4285714285714285,0.0,3.0,0.7142857142857143,47.0,7.0,519.62,79.0,1523.0,7.0,2.0,465.0
4930,7.0,74.48142857142857,14.0,1.7142857142857142,12.285714285714286,5.857142857142857,3.2857142857142856,0.5714285714285714,3.0,0.5714285714285714,0.7142857142857143,53.142857142857146,0.0,0.0,0.1428571428571428,0.0,4.857142857142857,0.7142857142857143,50.0,7.0,521.37,50.0,891.0,7.0,0.0,136.0
4931,7.0,84.22142857142856,34.714285714285715,6.857142857142857,27.857142857142858,5.285714285714286,7.285714285714286,4.857142857142857,10.142857142857142,6.285714285714286,0.8571428571428571,150.71428571428572,0.0,0.0,0.8571428571428571,0.0,13.285714285714286,0.7142857142857143,39.57142857142857,7.0,589.55,95.0,1800.0,7.0,0.0,404.0
4932,7.0,76.73571428571428,20.857142857142858,3.4285714285714284,17.428571428571427,5.0,5.0,2.4285714285714284,6.714285714285714,1.5714285714285714,0.1428571428571428,85.57142857142857,0.0,0.0,0.5714285714285714,0.0,4.571428571428571,0.7142857142857143,40.285714285714285,7.0,537.15,72.0,1100.0,7.0,0.0,179.0
4933,7.0,68.47285714285714,22.428571428571427,4.142857142857143,18.285714285714285,5.142857142857143,6.428571428571429,2.2857142857142856,7.285714285714286,1.1428571428571428,0.1428571428571428,92.28571428571428,0.0,0.0,0.7142857142857143,0.0,4.428571428571429,0.7142857142857143,27.571428571428573,7.0,479.31,79.0,1057.0,7.0,2.0,205.0
4934,8.0,70.55375000000001,19.75,3.25,16.5,4.625,5.375,3.625,5.0,0.5,0.625,55.375,0.0,0.0,0.625,0.0,2.75,0.5,21.875,8.0,564.4300000000001,64.0,923.0,7.0,0.0,329.0
4935,7.0,73.25428571428571,11.714285714285714,1.5714285714285714,10.142857142857142,3.2857142857142856,2.0,1.1428571428571428,4.0,0.4285714285714285,0.8571428571428571,189.1428571428572,0.0,0.0,1.0,0.0,5.571428571428571,1.0,34.57142857142857,7.0,512.78,83.0,1653.0,8.0,0.0,588.0
4936,7.0,82.15714285714286,6.857142857142857,1.8571428571428568,5.0,2.142857142857143,1.5714285714285714,0.0,3.0,0.0,0.1428571428571428,238.0,0.0,0.0,0.4285714285714285,0.0,4.428571428571429,0.7142857142857143,32.42857142857143,7.0,575.1,106.0,1912.0,7.0,0.0,556.0
4937,7.0,59.50285714285714,15.571428571428571,3.2857142857142856,12.285714285714286,3.0,3.571428571428572,1.5714285714285714,5.428571428571429,1.5714285714285714,0.4285714285714285,50.85714285714285,0.0,0.0,0.4285714285714285,0.0,6.714285714285714,0.7142857142857143,31.428571428571427,7.0,416.52,54.0,898.0,6.0,0.0,247.0
4938,7.0,80.52142857142857,22.857142857142858,3.2857142857142856,19.571428571428573,6.428571428571429,5.571428571428571,2.4285714285714284,6.857142857142857,1.2857142857142858,0.2857142857142857,109.0,0.0,0.0,1.5714285714285714,0.0,3.571428571428572,0.7142857142857143,43.42857142857143,7.0,563.65,75.0,1545.0,7.0,4.0,256.0
4939,7.0,76.48571428571428,30.142857142857142,4.571428571428571,25.571428571428573,9.285714285714286,6.428571428571429,4.857142857142857,8.142857142857142,0.4285714285714285,1.0,95.85714285714286,0.0,0.0,0.7142857142857143,0.0,4.0,0.7142857142857143,42.0,7.0,535.4,84.0,1277.0,8.0,0.0,367.0
4940,7.0,74.64285714285714,44.0,7.714285714285714,36.285714285714285,10.857142857142858,10.285714285714286,8.857142857142858,8.285714285714286,5.142857142857143,0.5714285714285714,166.57142857142858,0.0,0.0,1.1428571428571428,0.0,3.857142857142857,0.7142857142857143,22.428571428571427,7.0,522.5,93.0,1527.0,7.0,2.0,355.0
4941,7.0,59.535714285714285,11.571428571428571,1.7142857142857142,9.857142857142858,2.7142857142857144,0.8571428571428571,0.8571428571428571,4.428571428571429,2.571428571428572,0.1428571428571428,183.0,0.0,0.0,0.8571428571428571,0.0,2.571428571428572,0.7142857142857143,23.0,7.0,416.75,87.0,1697.0,8.0,2.0,702.0
4942,7.0,81.06428571428572,21.142857142857142,5.857142857142857,15.285714285714286,7.0,5.285714285714286,2.2857142857142856,4.142857142857143,1.4285714285714286,1.0,73.71428571428571,0.0,0.0,0.8571428571428571,0.0,2.142857142857143,0.7142857142857143,36.142857142857146,7.0,567.45,71.0,933.0,8.0,0.0,165.0
4943,7.0,77.13571428571429,19.0,1.1428571428571428,17.857142857142858,6.0,2.857142857142857,1.7142857142857142,6.428571428571429,1.4285714285714286,0.5714285714285714,68.57142857142857,0.0,0.0,1.8571428571428568,0.0,9.142857142857142,2.4285714285714284,40.0,7.0,539.95,65.0,1267.0,6.0,2.0,303.0
4944,7.0,72.86428571428571,15.428571428571429,2.142857142857143,13.285714285714286,5.428571428571429,4.0,1.1428571428571428,3.2857142857142856,0.2857142857142857,1.2857142857142858,68.57142857142857,0.0,0.0,0.2857142857142857,0.0,3.0,0.7142857142857143,31.714285714285715,7.0,510.05,51.0,896.0,8.0,2.0,204.0
4945,7.0,70.64142857142858,16.714285714285715,3.0,13.714285714285714,6.142857142857143,4.0,0.7142857142857143,4.0,1.0,0.8571428571428571,113.57142857142856,0.0,0.0,3.2857142857142856,0.0,8.0,3.857142857142857,6.142857142857143,7.0,494.49,62.0,1431.0,8.0,0.0,307.0
4946,7.0,68.57857142857144,11.714285714285714,1.0,10.714285714285714,5.285714285714286,2.2857142857142856,0.7142857142857143,3.2857142857142856,0.0,0.1428571428571428,175.14285714285714,0.0,0.0,0.5714285714285714,0.0,4.142857142857143,0.7142857142857143,40.0,7.0,480.05,59.0,1574.0,8.0,0.0,490.0
4947,7.0,77.43571428571428,26.142857142857142,4.857142857142857,21.285714285714285,8.142857142857142,6.285714285714286,3.857142857142857,5.428571428571429,1.1428571428571428,1.2857142857142858,138.57142857142858,0.0,0.0,0.7142857142857143,0.0,5.571428571428571,1.0,49.285714285714285,7.0,542.05,90.0,1458.0,8.0,0.0,307.0
4948,7.0,66.79857142857144,35.57142857142857,5.428571428571429,30.142857142857142,8.0,9.285714285714286,2.857142857142857,11.857142857142858,1.5714285714285714,2.0,144.28571428571428,0.0,0.0,0.5714285714285714,0.1428571428571428,2.857142857142857,0.5714285714285714,40.57142857142857,7.0,467.59,94.0,1632.0,7.0,3.0,483.0
4950,7.0,73.18571428571428,28.714285714285715,4.142857142857143,24.571428571428573,8.285714285714286,7.0,4.714285714285714,7.0,1.7142857142857142,0.0,78.85714285714286,0.0,0.0,0.2857142857142857,0.0,2.2857142857142856,0.7142857142857143,28.428571428571427,7.0,512.3,75.0,812.0,7.0,2.0,120.0
4951,7.0,59.31142857142857,40.142857142857146,5.714285714285714,34.42857142857143,10.714285714285714,10.857142857142858,3.857142857142857,10.714285714285714,3.2857142857142856,0.7142857142857143,167.57142857142858,0.0,0.0,0.1428571428571428,0.0,6.571428571428571,0.5714285714285714,22.714285714285715,7.0,415.18,86.0,1930.0,8.0,2.0,648.0
4952,7.0,71.12428571428572,12.285714285714286,2.142857142857143,10.142857142857142,4.0,1.2857142857142858,2.142857142857143,3.7142857142857135,0.0,1.1428571428571428,213.1428571428572,0.0,0.0,0.1428571428571428,0.0,10.142857142857142,0.7142857142857143,32.142857142857146,7.0,497.87,87.0,1877.0,8.0,0.0,635.0
4953,7.0,78.39999999999999,21.285714285714285,3.4285714285714284,17.857142857142858,5.714285714285714,4.857142857142857,2.4285714285714284,6.285714285714286,1.7142857142857142,0.2857142857142857,110.14285714285714,0.0,0.0,0.5714285714285714,0.0,3.857142857142857,0.7142857142857143,26.571428571428573,7.0,548.8,75.0,1221.0,9.0,2.0,283.0
4954,7.0,67.65142857142857,19.571428571428573,2.857142857142857,16.714285714285715,5.571428571428571,5.0,2.4285714285714284,5.142857142857143,0.5714285714285714,0.8571428571428571,71.57142857142857,0.0,0.0,0.5714285714285714,0.1428571428571428,2.142857142857143,0.5714285714285714,28.285714285714285,7.0,473.56,68.0,948.0,8.0,2.0,223.0
4955,7.0,75.97142857142856,22.285714285714285,3.7142857142857135,18.571428571428573,8.142857142857142,4.428571428571429,2.571428571428572,6.142857142857143,0.2857142857142857,0.7142857142857143,76.71428571428571,0.0,0.0,0.8571428571428571,0.0,3.857142857142857,0.7142857142857143,34.42857142857143,7.0,531.8,83.0,1255.0,8.0,2.0,238.0
